MAZ,HHq1,HHq2,HHq3,HHq4
119194,0.0,0.0,1.0,1.0
119200,4.0,10.0,4.0,12.0
119201,0.0,1.0,1.0,4.0
119203,1.0,2.0,5.0,6.0
119204,5.0,3.0,6.0,14.0
119205,5.0,9.0,10.0,12.0
119206,7.0,18.0,19.0,16.0
119207,10.0,21.0,15.0,9.0
119208,8.0,14.0,18.0,16.0
119210,4.0,10.0,4.0,5.0
119212,6.0,9.0,14.0,21.0
119213,15.0,28.0,28.0,31.0
119216,1.0,2.0,3.0,4.0
119223,61.0,102.0,100.0,151.0
119227,11.0,14.0,9.0,20.0
119228,4.0,14.0,11.0,17.0
119229,10.0,13.0,15.0,16.0
119230,7.0,21.0,18.0,20.0
119232,12.0,15.0,11.0,14.0
119233,6.0,16.0,8.0,10.0
119235,16.0,16.0,18.0,15.0
119236,8.0,7.0,7.0,12.0
119237,62.0,78.0,74.0,92.0
119239,7.0,7.0,11.0,6.0
119240,11.0,16.0,16.0,14.0
119241,8.0,17.0,15.0,22.0
119246,10.0,48.0,33.0,48.0
119248,20.0,38.0,60.0,89.0
119249,41.0,64.0,42.0,49.0
119251,0.0,0.0,0.0,0.0
10001,11.0,25.0,12.0,16.0
10002,8.0,28.0,14.0,13.0
10003,18.0,21.0,21.0,14.0
10004,12.0,18.0,18.0,20.0
10005,12.0,20.0,18.0,25.0
10006,14.0,32.0,22.0,32.0
10007,35.0,49.0,42.0,42.0
10009,7.0,8.0,7.0,19.0
10012,133.0,101.0,86.0,85.0
10017,0.0,0.0,0.0,0.0
10018,0.0,0.0,0.0,0.0
10021,5.0,0.0,3.0,2.0
10022,16.0,6.0,3.0,15.0
10023,0.0,4.0,1.0,4.0
10024,25.0,16.0,4.0,5.0
10025,13.0,8.0,6.0,7.0
10030,53.0,66.0,39.0,34.0
10038,266.0,85.0,75.0,99.0
10039,38.0,31.0,23.0,12.0
10044,3.0,14.0,16.0,19.0
10045,3.0,11.0,11.0,15.0
10047,39.0,23.0,16.0,24.0
10048,23.0,16.0,12.0,20.0
10049,12.0,16.0,16.0,22.0
10052,3.0,8.0,7.0,13.0
10053,6.0,10.0,5.0,10.0
10054,45.0,16.0,8.0,19.0
10055,16.0,30.0,26.0,38.0
10056,451.0,81.0,103.0,155.0
10060,70.0,17.0,22.0,55.0
10062,21.0,17.0,16.0,24.0
10063,5.0,7.0,5.0,9.0
10064,15.0,0.0,2.0,7.0
10065,13.0,2.0,8.0,13.0
10071,20.0,19.0,4.0,4.0
10072,7.0,9.0,5.0,7.0
10073,23.0,27.0,19.0,24.0
10074,21.0,27.0,23.0,29.0
10075,18.0,31.0,19.0,30.0
10076,2.0,3.0,7.0,5.0
10077,12.0,28.0,19.0,36.0
10078,150.0,45.0,25.0,38.0
10079,56.0,81.0,74.0,114.0
10084,0.0,0.0,0.0,0.0
10086,1.0,0.0,3.0,1.0
10087,0.0,0.0,0.0,0.0
10094,24.0,25.0,27.0,25.0
10098,28.0,36.0,23.0,13.0
10099,12.0,22.0,22.0,30.0
10101,17.0,29.0,16.0,15.0
10102,25.0,26.0,18.0,23.0
10104,8.0,4.0,10.0,17.0
10107,27.0,23.0,25.0,28.0
10109,23.0,25.0,21.0,32.0
10110,79.0,81.0,82.0,113.0
10111,34.0,33.0,34.0,50.0
10112,38.0,22.0,30.0,66.0
10114,24.0,27.0,19.0,16.0
10116,20.0,28.0,23.0,24.0
10117,94.0,118.0,112.0,159.0
10119,12.0,25.0,22.0,17.0
10122,12.0,33.0,15.0,38.0
10123,19.0,0.0,0.0,0.0
10124,9.0,5.0,3.0,6.0
10125,18.0,10.0,12.0,15.0
10127,10.0,4.0,5.0,15.0
10128,56.0,54.0,69.0,159.0
10130,0.0,0.0,0.0,0.0
10133,10.0,25.0,20.0,15.0
10137,51.0,55.0,47.0,75.0
10138,90.0,90.0,84.0,114.0
10140,67.0,33.0,34.0,40.0
10141,30.0,32.0,19.0,37.0
10142,50.0,46.0,28.0,40.0
10143,52.0,35.0,38.0,23.0
10144,29.0,17.0,13.0,22.0
10147,20.0,26.0,11.0,17.0
10150,12.0,19.0,10.0,12.0
10151,0.0,0.0,0.0,0.0
10153,0.0,0.0,0.0,0.0
10157,68.0,31.0,28.0,52.0
10159,0.0,0.0,0.0,0.0
10160,22.0,39.0,37.0,47.0
10161,35.0,57.0,39.0,26.0
10162,62.0,53.0,33.0,33.0
10163,19.0,26.0,12.0,25.0
10164,17.0,19.0,15.0,20.0
10165,28.0,35.0,40.0,32.0
10167,39.0,43.0,42.0,36.0
10168,18.0,23.0,24.0,41.0
10169,10.0,24.0,17.0,28.0
10170,36.0,9.0,11.0,24.0
10172,61.0,46.0,40.0,53.0
10173,24.0,28.0,24.0,32.0
10179,44.0,60.0,35.0,36.0
10180,17.0,14.0,14.0,20.0
10181,15.0,17.0,10.0,16.0
10184,4.0,9.0,6.0,13.0
10185,1065.0,381.0,320.0,433.0
10187,17.0,25.0,23.0,24.0
10190,10.0,23.0,13.0,19.0
10192,5.0,8.0,9.0,11.0
10193,13.0,15.0,10.0,15.0
10194,9.0,9.0,10.0,17.0
10195,9.0,12.0,12.0,13.0
10197,13.0,21.0,12.0,11.0
10198,34.0,32.0,37.0,24.0
10200,30.0,34.0,23.0,27.0
10201,18.0,6.0,6.0,3.0
10202,20.0,23.0,17.0,13.0
10203,5.0,6.0,4.0,5.0
10204,8.0,7.0,13.0,13.0
10206,11.0,20.0,9.0,10.0
10207,14.0,22.0,10.0,7.0
10208,13.0,16.0,11.0,6.0
10209,12.0,21.0,19.0,12.0
10210,33.0,68.0,30.0,34.0
10211,19.0,29.0,26.0,22.0
10212,25.0,33.0,12.0,23.0
10213,16.0,18.0,12.0,20.0
10214,27.0,30.0,18.0,16.0
10215,61.0,61.0,40.0,38.0
10218,13.0,20.0,28.0,35.0
10219,1597.0,986.0,963.0,1276.0
10222,34.0,4.0,7.0,12.0
10223,21.0,29.0,12.0,19.0
10224,13.0,13.0,17.0,10.0
10225,15.0,23.0,11.0,15.0
10226,14.0,18.0,13.0,12.0
10227,10.0,19.0,13.0,11.0
10228,12.0,25.0,8.0,15.0
10229,12.0,13.0,12.0,13.0
10230,10.0,23.0,18.0,10.0
10231,11.0,21.0,11.0,12.0
10232,7.0,10.0,8.0,3.0
10233,2.0,6.0,2.0,4.0
10234,12.0,31.0,20.0,9.0
10235,5.0,11.0,10.0,9.0
10236,17.0,15.0,2.0,13.0
10239,3.0,13.0,17.0,16.0
10241,17.0,7.0,9.0,5.0
10242,6.0,11.0,16.0,31.0
10247,14.0,17.0,14.0,14.0
10248,14.0,23.0,15.0,25.0
10249,10.0,15.0,6.0,11.0
10250,26.0,28.0,28.0,27.0
10251,11.0,36.0,22.0,18.0
10252,9.0,14.0,21.0,15.0
10253,8.0,23.0,17.0,17.0
10254,49.0,76.0,35.0,32.0
10255,20.0,37.0,31.0,24.0
10256,25.0,43.0,24.0,25.0
10257,20.0,18.0,18.0,21.0
10258,11.0,19.0,16.0,14.0
10259,0.0,0.0,0.0,0.0
10260,0.0,0.0,0.0,0.0
10261,0.0,0.0,0.0,0.0
10262,25.0,60.0,69.0,139.0
10263,0.0,0.0,0.0,0.0
10265,154.0,176.0,190.0,351.0
10266,19.0,33.0,30.0,30.0
10268,71.0,68.0,37.0,62.0
10269,71.0,41.0,35.0,43.0
10270,57.0,27.0,25.0,24.0
10271,135.0,18.0,12.0,17.0
10272,135.0,17.0,29.0,44.0
10273,61.0,18.0,16.0,30.0
10274,113.0,23.0,20.0,39.0
10275,229.0,3.0,2.0,4.0
10276,0.0,0.0,0.0,0.0
10277,154.0,31.0,44.0,92.0
10278,42.0,34.0,30.0,41.0
10279,45.0,49.0,64.0,82.0
10280,23.0,4.0,5.0,14.0
10281,34.0,27.0,26.0,42.0
10282,413.0,0.0,0.0,0.0
10283,4.0,14.0,9.0,8.0
10284,8.0,17.0,24.0,21.0
10287,11.0,13.0,12.0,14.0
10288,52.0,9.0,9.0,7.0
10289,54.0,7.0,6.0,8.0
10290,43.0,69.0,50.0,45.0
10292,27.0,24.0,16.0,30.0
10295,2.0,11.0,10.0,11.0
10300,16.0,36.0,27.0,41.0
10302,14.0,31.0,35.0,55.0
10308,132.0,53.0,62.0,88.0
10309,31.0,30.0,36.0,63.0
10310,11.0,11.0,14.0,19.0
10312,27.0,14.0,7.0,13.0
10313,8.0,26.0,18.0,24.0
10315,4.0,7.0,5.0,13.0
10316,14.0,15.0,26.0,33.0
10317,17.0,30.0,21.0,31.0
10321,19.0,25.0,12.0,26.0
10322,22.0,11.0,11.0,11.0
10323,14.0,13.0,13.0,16.0
10324,12.0,17.0,14.0,12.0
10325,9.0,17.0,10.0,12.0
10326,11.0,13.0,19.0,18.0
10327,16.0,31.0,11.0,15.0
10328,13.0,21.0,12.0,11.0
10329,15.0,18.0,14.0,12.0
10330,14.0,20.0,12.0,14.0
10331,18.0,26.0,15.0,16.0
10333,24.0,24.0,19.0,15.0
10334,26.0,46.0,24.0,30.0
10335,37.0,45.0,29.0,19.0
10336,10.0,19.0,11.0,18.0
10337,12.0,20.0,9.0,10.0
10338,18.0,18.0,14.0,17.0
10340,25.0,17.0,27.0,20.0
10341,12.0,17.0,11.0,17.0
10344,23.0,33.0,15.0,16.0
10347,6.0,6.0,4.0,5.0
10349,12.0,7.0,9.0,22.0
10350,3.0,5.0,2.0,12.0
10351,12.0,4.0,11.0,10.0
10352,13.0,22.0,12.0,26.0
10353,64.0,38.0,29.0,38.0
10355,20.0,29.0,19.0,29.0
10358,20.0,27.0,16.0,29.0
10359,27.0,15.0,21.0,14.0
10368,41.0,15.0,18.0,17.0
10369,0.0,0.0,0.0,0.0
10370,0.0,0.0,0.0,0.0
10372,35.0,18.0,17.0,28.0
10373,54.0,50.0,39.0,34.0
10375,13.0,20.0,16.0,25.0
10376,43.0,24.0,36.0,69.0
10377,0.0,0.0,0.0,0.0
10378,32.0,36.0,44.0,77.0
10380,6.0,15.0,10.0,13.0
10384,21.0,25.0,22.0,10.0
10385,51.0,42.0,30.0,26.0
10386,21.0,35.0,14.0,18.0
10388,112.0,166.0,154.0,171.0
10390,83.0,117.0,66.0,68.0
10392,35.0,41.0,39.0,32.0
10394,81.0,20.0,23.0,41.0
10395,0.0,0.0,0.0,0.0
10398,250.0,145.0,105.0,158.0
10399,8.0,6.0,3.0,12.0
10400,20.0,23.0,16.0,25.0
10401,41.0,65.0,39.0,40.0
10402,2.0,5.0,4.0,5.0
10403,13.0,19.0,18.0,15.0
10405,38.0,21.0,35.0,42.0
10411,17.0,18.0,8.0,15.0
10413,29.0,46.0,34.0,28.0
10414,21.0,43.0,28.0,37.0
10416,26.0,25.0,29.0,36.0
10417,18.0,39.0,28.0,35.0
10418,38.0,40.0,32.0,36.0
10419,22.0,33.0,28.0,33.0
10420,31.0,26.0,26.0,34.0
10421,9.0,12.0,12.0,19.0
10424,5.0,21.0,13.0,14.0
10425,45.0,12.0,16.0,19.0
10427,4.0,4.0,4.0,15.0
10428,7.0,6.0,4.0,8.0
10429,7.0,20.0,15.0,17.0
10430,10.0,12.0,8.0,16.0
10431,6.0,9.0,5.0,12.0
10432,19.0,10.0,5.0,17.0
10433,10.0,17.0,11.0,9.0
10434,5.0,10.0,12.0,7.0
10435,11.0,11.0,9.0,14.0
10436,8.0,16.0,14.0,11.0
10437,7.0,20.0,13.0,16.0
10438,24.0,38.0,40.0,33.0
10440,2.0,10.0,7.0,19.0
10441,23.0,19.0,16.0,21.0
10443,17.0,22.0,10.0,19.0
10444,12.0,14.0,8.0,11.0
10445,92.0,112.0,84.0,57.0
10446,152.0,181.0,109.0,90.0
10447,0.0,0.0,0.0,0.0
10450,17.0,8.0,4.0,9.0
10452,7.0,8.0,8.0,4.0
10454,104.0,127.0,131.0,177.0
10455,9.0,5.0,6.0,7.0
10456,103.0,155.0,123.0,152.0
10457,84.0,46.0,31.0,54.0
10458,8.0,6.0,2.0,7.0
10460,6.0,11.0,12.0,36.0
10462,49.0,51.0,50.0,113.0
10463,6.0,12.0,7.0,13.0
10464,24.0,12.0,5.0,2.0
10466,8.0,19.0,28.0,18.0
10467,11.0,16.0,11.0,12.0
10468,31.0,39.0,27.0,24.0
10469,15.0,30.0,16.0,23.0
10470,19.0,36.0,22.0,19.0
10472,4.0,10.0,11.0,9.0
10473,8.0,26.0,20.0,10.0
10474,31.0,27.0,25.0,22.0
10476,0.0,0.0,0.0,0.0
10477,21.0,16.0,13.0,18.0
10482,0.0,0.0,0.0,0.0
10483,0.0,0.0,0.0,0.0
10484,22.0,54.0,33.0,51.0
10486,21.0,38.0,29.0,54.0
10487,65.0,51.0,32.0,58.0
10488,15.0,19.0,12.0,18.0
10489,20.0,39.0,30.0,69.0
10490,35.0,55.0,38.0,71.0
10493,69.0,74.0,32.0,28.0
10494,45.0,23.0,27.0,28.0
10496,47.0,59.0,48.0,32.0
10498,31.0,44.0,39.0,70.0
10499,91.0,65.0,35.0,25.0
10501,31.0,41.0,51.0,91.0
10503,26.0,30.0,39.0,75.0
10504,11.0,24.0,20.0,29.0
10507,26.0,24.0,38.0,45.0
10508,15.0,25.0,8.0,28.0
10509,10.0,23.0,30.0,27.0
10512,253.0,278.0,221.0,248.0
10514,76.0,32.0,31.0,42.0
10515,9.0,20.0,36.0,52.0
10517,11.0,22.0,34.0,44.0
10518,20.0,32.0,22.0,38.0
10519,11.0,16.0,6.0,7.0
10520,0.0,0.0,0.0,0.0
10523,34.0,45.0,42.0,28.0
10524,19.0,21.0,22.0,18.0
10525,20.0,29.0,12.0,25.0
10526,24.0,27.0,25.0,33.0
10527,29.0,42.0,23.0,31.0
10528,20.0,21.0,13.0,15.0
10529,21.0,29.0,17.0,17.0
10530,15.0,30.0,12.0,11.0
10532,243.0,262.0,129.0,110.0
10535,47.0,43.0,36.0,60.0
10536,12.0,27.0,18.0,30.0
10538,17.0,20.0,26.0,27.0
10539,22.0,21.0,22.0,15.0
10540,12.0,25.0,22.0,27.0
10541,11.0,21.0,23.0,38.0
10542,18.0,12.0,8.0,8.0
10543,65.0,33.0,19.0,23.0
10544,5.0,18.0,9.0,14.0
10546,4.0,6.0,7.0,13.0
10547,7.0,9.0,7.0,4.0
10549,1.0,4.0,2.0,2.0
10551,4.0,8.0,18.0,19.0
10552,4.0,18.0,13.0,18.0
10553,2.0,14.0,16.0,29.0
10554,144.0,34.0,34.0,62.0
10555,38.0,36.0,49.0,93.0
10564,54.0,22.0,27.0,41.0
10566,271.0,40.0,49.0,110.0
10567,25.0,37.0,33.0,50.0
10572,0.0,0.0,0.0,0.0
10573,20.0,38.0,33.0,47.0
10575,0.0,0.0,0.0,0.0
10576,26.0,18.0,10.0,27.0
10581,0.0,0.0,1.0,0.0
10582,0.0,0.0,0.0,0.0
10585,14.0,26.0,25.0,23.0
10586,20.0,19.0,18.0,32.0
10587,20.0,33.0,28.0,23.0
10590,57.0,1.0,0.0,0.0
10593,0.0,0.0,0.0,0.0
10594,22.0,23.0,18.0,25.0
10595,44.0,33.0,15.0,20.0
10596,19.0,22.0,27.0,53.0
10597,325.0,45.0,30.0,59.0
10598,26.0,13.0,10.0,18.0
10600,0.0,0.0,0.0,0.0
10601,41.0,69.0,64.0,63.0
10602,22.0,45.0,35.0,48.0
10604,17.0,21.0,18.0,12.0
10605,10.0,9.0,6.0,12.0
10606,20.0,19.0,15.0,20.0
10607,14.0,12.0,18.0,16.0
10608,14.0,10.0,23.0,19.0
10609,0.0,0.0,0.0,0.0
10610,10.0,16.0,5.0,13.0
10611,22.0,29.0,23.0,24.0
10612,58.0,89.0,55.0,66.0
10613,8.0,9.0,10.0,5.0
10614,35.0,15.0,13.0,11.0
10627,7.0,10.0,12.0,13.0
10628,8.0,9.0,7.0,6.0
10632,17.0,22.0,26.0,36.0
10635,15.0,27.0,17.0,28.0
10637,24.0,30.0,30.0,33.0
10642,5.0,9.0,5.0,7.0
10646,34.0,36.0,30.0,46.0
10649,35.0,63.0,64.0,75.0
10650,43.0,45.0,51.0,103.0
10654,8.0,18.0,14.0,24.0
10655,7.0,5.0,8.0,11.0
10658,0.0,0.0,0.0,0.0
10659,13.0,17.0,15.0,26.0
10660,55.0,15.0,13.0,24.0
10665,14.0,11.0,11.0,12.0
10666,6.0,13.0,13.0,8.0
10667,9.0,15.0,12.0,9.0
10668,13.0,17.0,16.0,17.0
10669,16.0,15.0,14.0,28.0
10670,10.0,22.0,21.0,24.0
10671,19.0,19.0,16.0,27.0
10675,885.0,660.0,571.0,690.0
10677,23.0,31.0,18.0,13.0
10680,13.0,19.0,17.0,23.0
10681,89.0,7.0,10.0,7.0
10683,2.0,8.0,5.0,5.0
10684,5.0,7.0,10.0,6.0
10685,18.0,13.0,11.0,2.0
10686,10.0,4.0,4.0,6.0
10693,29.0,31.0,28.0,19.0
10695,41.0,26.0,16.0,13.0
10696,0.0,0.0,0.0,0.0
10697,29.0,33.0,23.0,34.0
10698,22.0,32.0,40.0,44.0
10699,25.0,28.0,16.0,15.0
10700,6.0,10.0,4.0,8.0
10701,21.0,12.0,13.0,10.0
10702,0.0,0.0,0.0,0.0
10703,0.0,0.0,0.0,0.0
10704,2.0,7.0,15.0,44.0
10705,9.0,13.0,15.0,20.0
10706,16.0,34.0,30.0,25.0
10707,12.0,23.0,13.0,16.0
10708,12.0,17.0,11.0,21.0
10711,10.0,9.0,12.0,16.0
10713,16.0,19.0,12.0,12.0
10714,15.0,17.0,15.0,26.0
10716,3.0,10.0,10.0,14.0
10717,30.0,10.0,13.0,18.0
10718,12.0,14.0,17.0,15.0
10720,14.0,12.0,12.0,16.0
10721,10.0,18.0,13.0,12.0
10722,20.0,15.0,16.0,13.0
10724,67.0,57.0,32.0,42.0
10725,11.0,15.0,12.0,22.0
10726,22.0,28.0,31.0,34.0
10727,13.0,11.0,5.0,6.0
10728,7.0,9.0,11.0,8.0
10731,0.0,0.0,0.0,0.0
10734,106.0,11.0,8.0,20.0
10735,0.0,0.0,0.0,0.0
10736,3.0,2.0,5.0,1.0
10743,8.0,19.0,3.0,8.0
10744,24.0,24.0,28.0,21.0
10745,11.0,19.0,13.0,16.0
10750,5.0,10.0,8.0,6.0
10751,7.0,17.0,17.0,19.0
10753,7.0,11.0,20.0,19.0
10754,21.0,20.0,13.0,28.0
10756,7.0,15.0,15.0,14.0
10760,9.0,20.0,15.0,8.0
10761,15.0,20.0,18.0,12.0
10762,32.0,52.0,27.0,30.0
10763,32.0,43.0,26.0,23.0
10764,33.0,41.0,33.0,33.0
10765,11.0,16.0,18.0,15.0
10766,14.0,32.0,15.0,7.0
10767,13.0,23.0,13.0,14.0
10768,30.0,46.0,28.0,25.0
10769,3.0,25.0,11.0,10.0
10770,55.0,54.0,33.0,36.0
10771,36.0,40.0,28.0,30.0
10772,16.0,20.0,23.0,19.0
10773,36.0,38.0,20.0,23.0
10774,20.0,24.0,23.0,28.0
10775,20.0,17.0,22.0,10.0
10776,7.0,6.0,7.0,13.0
10780,2.0,9.0,9.0,8.0
10782,13.0,17.0,16.0,14.0
10783,6.0,9.0,14.0,13.0
10786,2.0,5.0,10.0,8.0
10787,0.0,0.0,0.0,0.0
10790,19.0,8.0,7.0,9.0
10791,12.0,11.0,8.0,6.0
10793,95.0,73.0,61.0,72.0
10795,4.0,12.0,14.0,24.0
10798,8.0,13.0,5.0,18.0
10801,56.0,10.0,12.0,8.0
10803,22.0,35.0,29.0,45.0
10805,4.0,6.0,5.0,9.0
10806,7.0,8.0,8.0,14.0
10809,0.0,1.0,2.0,0.0
10810,15.0,20.0,12.0,16.0
10811,27.0,8.0,15.0,16.0
10812,20.0,15.0,13.0,6.0
10813,14.0,17.0,6.0,11.0
10814,26.0,49.0,42.0,65.0
10817,12.0,16.0,9.0,8.0
10818,5.0,16.0,9.0,13.0
10819,28.0,15.0,10.0,21.0
10822,519.0,3.0,7.0,13.0
10823,5.0,7.0,9.0,13.0
10834,10.0,12.0,13.0,40.0
10835,21.0,28.0,16.0,13.0
10837,26.0,45.0,28.0,34.0
10838,18.0,28.0,41.0,24.0
10839,0.0,0.0,0.0,0.0
10840,0.0,0.0,0.0,0.0
10843,7.0,12.0,18.0,26.0
10847,19.0,18.0,15.0,19.0
10848,115.0,19.0,26.0,36.0
10849,18.0,33.0,31.0,44.0
10850,20.0,20.0,29.0,22.0
10851,21.0,37.0,21.0,30.0
10852,12.0,28.0,30.0,38.0
10853,119.0,67.0,46.0,54.0
10854,55.0,15.0,12.0,11.0
10856,72.0,79.0,38.0,50.0
10857,46.0,61.0,31.0,24.0
10858,13.0,13.0,13.0,17.0
10859,19.0,19.0,18.0,16.0
10860,10.0,10.0,7.0,19.0
10861,8.0,10.0,4.0,8.0
10863,54.0,81.0,72.0,121.0
10864,2.0,3.0,5.0,7.0
10865,26.0,14.0,12.0,22.0
10866,7.0,6.0,11.0,16.0
10867,9.0,7.0,6.0,22.0
10868,7.0,5.0,6.0,7.0
10871,608.0,139.0,116.0,163.0
10873,3.0,14.0,14.0,15.0
10874,35.0,51.0,44.0,27.0
10876,42.0,6.0,10.0,9.0
10877,30.0,24.0,28.0,17.0
10878,5.0,7.0,11.0,11.0
10879,15.0,18.0,18.0,25.0
10881,18.0,20.0,11.0,16.0
10882,22.0,16.0,7.0,13.0
10883,18.0,22.0,19.0,15.0
10884,29.0,43.0,30.0,24.0
10885,0.0,0.0,0.0,0.0
10886,18.0,18.0,13.0,16.0
10887,35.0,44.0,26.0,31.0
10889,22.0,31.0,29.0,26.0
10890,12.0,12.0,15.0,14.0
10891,13.0,18.0,14.0,9.0
10892,26.0,41.0,28.0,31.0
10893,14.0,30.0,17.0,20.0
10894,15.0,29.0,19.0,15.0
10895,53.0,60.0,44.0,32.0
10896,35.0,46.0,35.0,28.0
10897,13.0,23.0,12.0,10.0
10898,10.0,16.0,15.0,17.0
10899,15.0,20.0,13.0,28.0
10900,19.0,20.0,8.0,13.0
10901,22.0,23.0,17.0,17.0
10902,19.0,27.0,18.0,23.0
10904,41.0,57.0,34.0,40.0
10906,32.0,44.0,44.0,30.0
10907,14.0,21.0,21.0,17.0
10908,32.0,37.0,27.0,34.0
10909,32.0,34.0,26.0,25.0
10910,26.0,22.0,19.0,32.0
10911,19.0,35.0,25.0,17.0
10912,23.0,38.0,29.0,28.0
10913,12.0,12.0,10.0,17.0
10914,14.0,27.0,19.0,10.0
10915,9.0,16.0,17.0,16.0
10916,8.0,7.0,12.0,12.0
10917,4.0,7.0,8.0,16.0
10920,0.0,0.0,0.0,0.0
10922,6.0,6.0,5.0,6.0
10924,5.0,20.0,23.0,21.0
10925,226.0,37.0,43.0,76.0
10927,139.0,39.0,50.0,76.0
10929,12.0,18.0,21.0,26.0
10930,16.0,22.0,28.0,35.0
10933,6.0,14.0,15.0,11.0
10934,4.0,11.0,5.0,6.0
10936,9.0,13.0,17.0,9.0
10937,19.0,31.0,10.0,16.0
10938,8.0,13.0,8.0,12.0
10939,9.0,19.0,12.0,4.0
10940,10.0,6.0,7.0,16.0
10941,24.0,8.0,14.0,11.0
10944,6.0,13.0,5.0,10.0
10947,47.0,17.0,15.0,20.0
10948,132.0,38.0,27.0,14.0
10950,67.0,75.0,51.0,72.0
10951,15.0,18.0,14.0,21.0
10955,12.0,17.0,20.0,15.0
10956,14.0,15.0,13.0,9.0
10957,5.0,6.0,5.0,17.0
10958,18.0,19.0,9.0,17.0
10959,21.0,37.0,46.0,83.0
10961,13.0,25.0,21.0,39.0
10962,22.0,46.0,27.0,21.0
10964,5.0,13.0,4.0,12.0
10965,19.0,29.0,23.0,25.0
10966,44.0,67.0,60.0,50.0
10967,17.0,22.0,20.0,21.0
10970,16.0,17.0,6.0,9.0
10972,2.0,0.0,1.0,0.0
10975,40.0,14.0,19.0,21.0
10976,48.0,15.0,19.0,21.0
10977,23.0,8.0,14.0,5.0
10978,9.0,9.0,11.0,15.0
10982,16.0,15.0,9.0,11.0
10983,13.0,21.0,9.0,18.0
10984,17.0,12.0,8.0,11.0
10985,17.0,24.0,33.0,44.0
10986,9.0,14.0,20.0,34.0
10989,41.0,25.0,35.0,53.0
10990,49.0,22.0,17.0,40.0
10991,40.0,60.0,38.0,39.0
10992,42.0,42.0,21.0,22.0
10993,39.0,46.0,21.0,35.0
10994,36.0,34.0,16.0,21.0
10995,40.0,23.0,27.0,26.0
10996,136.0,58.0,26.0,63.0
10997,24.0,27.0,20.0,23.0
10999,17.0,17.0,25.0,31.0
11001,22.0,29.0,30.0,33.0
11002,5.0,8.0,5.0,5.0
11004,22.0,29.0,29.0,17.0
11005,19.0,18.0,17.0,30.0
11006,25.0,27.0,22.0,21.0
11008,39.0,61.0,37.0,29.0
11011,2.0,5.0,7.0,5.0
11013,0.0,0.0,0.0,0.0
11014,0.0,0.0,0.0,0.0
11015,6.0,7.0,4.0,18.0
11018,10.0,19.0,10.0,17.0
11021,14.0,27.0,18.0,22.0
11026,99.0,132.0,83.0,90.0
11027,18.0,20.0,24.0,23.0
11028,31.0,12.0,18.0,37.0
11031,0.0,0.0,0.0,0.0
11033,0.0,0.0,0.0,0.0
11038,316.0,18.0,20.0,31.0
11039,45.0,31.0,24.0,24.0
11041,12.0,16.0,9.0,8.0
11042,20.0,12.0,7.0,11.0
11044,24.0,14.0,8.0,10.0
11046,20.0,17.0,21.0,24.0
11051,13.0,27.0,16.0,13.0
11055,22.0,22.0,18.0,18.0
11056,17.0,14.0,10.0,24.0
11059,19.0,22.0,19.0,36.0
11060,19.0,28.0,15.0,21.0
11062,18.0,19.0,19.0,16.0
11063,24.0,40.0,20.0,18.0
11064,34.0,29.0,27.0,20.0
11065,0.0,0.0,0.0,0.0
11067,25.0,39.0,34.0,40.0
11068,32.0,26.0,30.0,22.0
11071,342.0,96.0,73.0,88.0
11073,33.0,62.0,37.0,35.0
11074,2.0,7.0,4.0,19.0
11075,0.0,0.0,0.0,0.0
11079,35.0,46.0,31.0,38.0
11080,21.0,29.0,21.0,22.0
11081,24.0,21.0,24.0,20.0
11082,28.0,30.0,24.0,17.0
11083,2329.0,8.0,2.0,8.0
11085,15.0,33.0,24.0,38.0
11086,0.0,0.0,0.0,0.0
11087,79.0,65.0,38.0,49.0
11090,73.0,59.0,50.0,58.0
11092,39.0,33.0,27.0,55.0
11093,63.0,94.0,78.0,124.0
11094,24.0,37.0,22.0,34.0
11095,27.0,26.0,30.0,36.0
11096,16.0,32.0,14.0,20.0
11097,13.0,19.0,11.0,26.0
11098,3.0,19.0,28.0,20.0
11099,12.0,23.0,14.0,27.0
11100,14.0,23.0,18.0,23.0
11101,10.0,14.0,21.0,19.0
11102,18.0,19.0,15.0,15.0
11103,24.0,25.0,20.0,35.0
11104,19.0,24.0,19.0,20.0
11106,23.0,6.0,9.0,12.0
11107,13.0,13.0,14.0,10.0
11108,12.0,22.0,13.0,15.0
11109,13.0,17.0,11.0,13.0
11118,42.0,46.0,34.0,37.0
11120,17.0,24.0,15.0,6.0
11121,66.0,64.0,40.0,55.0
11122,35.0,52.0,63.0,100.0
11125,26.0,42.0,51.0,71.0
11127,38.0,28.0,28.0,38.0
11128,25.0,2.0,2.0,3.0
11129,0.0,0.0,0.0,0.0
11130,0.0,0.0,0.0,0.0
11132,49.0,58.0,45.0,56.0
11133,13.0,9.0,10.0,8.0
11134,39.0,21.0,10.0,17.0
11135,33.0,53.0,34.0,28.0
11136,25.0,18.0,9.0,9.0
11138,91.0,35.0,45.0,49.0
11139,56.0,71.0,77.0,67.0
11145,1.0,2.0,9.0,14.0
11146,20.0,11.0,11.0,14.0
11147,2.0,6.0,3.0,8.0
11148,3.0,18.0,11.0,15.0
11149,108.0,28.0,29.0,50.0
11150,4.0,10.0,16.0,26.0
11151,67.0,105.0,54.0,32.0
11152,59.0,53.0,26.0,33.0
11153,55.0,71.0,30.0,23.0
